;density;conduct;capacity;t_init;t_top;t_bot;t_left;t_right;const
2098;-0.5757786355168399;-0.4256718529808146;-1.1207593119037969;1.695927977272998;-0.41168039338144236;-0.008279882074298375;-1.0039393775265144;-0.25354246600687175;1.0
1990;0.579836331330043;-0.42838290183772526;1.5197651789177413;0.13920366447180305;1.2386603479380978;-0.9882674491044401;-1.677536449184058;1.413178752761129;1.0
2070;0.6577301777348822;0.14492999370278284;1.0085306015694528;1.4510681012616797;0.5085356898589458;1.2965799157414168;-0.7633162652307504;0.03282915736899454;1.0
772;1.6525488507381616;-0.6378730407808221;0.7365844691918924;-0.2862963219801333;0.0626842209322297;1.458849881773803;-0.4060322949818991;-1.5968698771289922;1.0
354;0.5318645135560911;0.051078411456275286;0.9293474230958231;-1.615262541830973;0.4182559042008751;1.6136160790178549;1.3017908501033366;-1.044229551313963;1.0
1006;0.6634520666334227;-1.0237785226127056;-1.0449187040093018;1.2623247143487448;-0.9777997582147238;-1.3376988737204225;1.4114848148189645;0.8305277040355215;1.0
1792;0.8898742057039503;-0.010684210683889507;-1.168241203223005;1.717638751513511;-0.8122314000866822;-1.7534432128293995;1.4369185889722724;-0.6905701427834339;1.0
241;-0.5675904942329327;-1.1659360663096217;0.6103106540477684;0.766245940661089;-1.1654755376489676;0.4450528518714026;-0.65793623771845;-1.5611730583241454;1.0
1152;1.650156555363607;1.3802810201008748;0.38826639544627395;-0.6966467045925208;-0.8531325451488834;-0.3664051685717184;-1.2334085398874717;-0.9486317744575202;1.0
2004;-1.2049306208932802;-1.3413655732504406;1.3244083516019682;-0.33804639838210065;-0.7083501080175717;-1.5801919332561039;-0.38097916234653206;-0.7474357358710971;1.0
2642;-1.6019413287679969;-0.5935597149196826;-1.109108617919877;-0.10369825663993194;0.8655112895853966;1.3414247872951817;1.6334680273270885;1.0194803315765844;1.0
2552;1.3386129529224506;-1.6089707413262222;-1.6488661421898265;-1.5291876100655128;1.6789558316927315;-0.6316490986664697;0.7282102209325654;1.60238162413128;1.0
2010;-0.6116407567889137;-0.08664287047478635;0.6491511309651388;-0.8062921789691894;1.1076897204928824;-1.52635954048624;0.7722146873247967;-0.30191367134050634;1.0
335;-0.7151429822063686;1.368450988725265;0.6417028017266626;-0.7503893899630906;-0.433043227416501;-0.9923786797897068;-0.49777843539705213;-0.3143795213450546;1.0
2585;-0.7335390246273292;-1.277631279214341;0.7780139892168006;-0.7381391765648124;-0.8371665478615399;-1.7287449172088876;-0.5376996564150108;1.7149079326110002;1.0
380;1.1748956627592262;1.6769683486416993;1.0495060729896815;-1.3514988711696947;0.6606616900003128;1.0594809145108415;-0.29689199065600314;0.11724937652619155;1.0
2247;0.03333558404158987;-0.5857716109307392;0.22468814015380384;-0.5586599774363369;0.9546741943367514;-0.7205660540512029;-0.8609796510611629;0.016072089110091697;1.0
226;0.9851024141348603;-1.4648908175307702;-0.08737366947767608;-0.9282109694568159;0.10168979458277908;1.320976824150039;0.47809413987119065;0.9313991378827358;1.0
2472;-0.1515544981303821;-1.1994051967431185;1.0405845009381478;-0.4229315404445694;-0.9168856987884302;-1.6863188712274706;1.5038538231725662;-1.4564691865759043;1.0
2582;-0.30001066743015364;-0.19754941462113174;-0.7397207567953797;0.27932739255083566;-1.337864542535575;-1.1944317577915533;1.2288460937561618;0.9457232800255094;1.0
2722;-0.7417161640418596;-0.11271823129852727;-0.2682106020522963;1.3425662111626433;0.5825794942954788;-0.9577423340540581;0.7504027748876517;-0.6583767375858133;1.0
2546;0.4109334934004115;0.829297308781831;-0.19757706219870688;0.2482311412842962;-0.5448137342363526;0.8791199878878362;0.9424652571673492;0.6064760623924315;1.0
153;1.443187860604173;1.286330854259571;-1.1359023159003092;0.8845029511890228;0.01717913930799633;-1.1658386120481572;-1.010883201581068;-0.9296225117368296;1.0
2902;0.1287722167756991;0.2993119031544955;1.4177733035153939;1.0694517175443583;-0.049222698822793655;0.7483797609454657;-0.6677637096361908;1.2893914719724673;1.0
2041;0.4681945562184297;-1.580184331645571;-0.8995845080772227;-1.1108956699695647;-1.364578742339959;-1.2486814559317259;-0.2007973092631642;-1.6940293608447405;1.0
467;-1.3589519024529688;-0.6723772989596852;-1.1348396489531858;0.6562423742378892;1.5255793796456265;1.5576276085013945;1.4030645630584586;-0.8439186344193127;1.0
1247;0.9174128015772819;0.28866487491644593;-1.3303945187454689;0.38605037377355433;0.8463736915553195;1.0187086342562044;-1.4737548219883694;1.4038687554900733;1.0
227;-0.9748888667976866;1.2432498233333902;-0.16825228476239876;-0.02895520544374216;1.621099695563195;0.4338551577681104;-1.7029240849715552;0.047306226296209564;1.0
731;1.1107923540111002;-0.10433862574080367;0.6835622188347258;-0.8957632094985284;1.0541931144165284;-0.06494067790958995;0.06264122492613378;-1.7285861799837436;1.0
379;1.4695657592582203;-0.5566894504656973;1.3871974772640623;0.02458533119088262;0.7404945183731795;1.6459263337078927;0.10076304967746408;0.9007210980945903;1.0
2121;-0.36807678840641495;-1.5762902796510994;-0.0887309849874111;0.46846352557932097;-0.31906169427241404;1.2383967280922208;-0.7789110328748649;1.0855725073256073;1.0
2747;-0.3597181181471624;-0.6368379130354561;-1.5364069973583103;-0.27937128385446847;-0.9958432108272802;-0.6655358403110078;-0.5231314674101908;-0.8861125244904705;1.0
2668;-0.25426703381254706;1.2326520868927393;1.1807840833938972;-0.597276161680037;-0.01667684603983596;0.7517491154168494;0.5026512850740895;-0.3584178011194877;1.0
1504;-1.641092397768858;0.5394615400793821;-0.6618272695712138;-0.39192192435057777;0.2985421858434438;-0.7746689225240446;-1.3473933726235214;1.6418552710973555;1.0
2151;-0.40078167877474324;-0.7730804410445667;-0.6572336501770562;0.8866746061808909;0.7946618213807914;-0.03368141452255292;-0.4674424598763265;1.2248239299228858;1.0
759;0.3183038653948769;0.5884575866933675;1.2719464165441936;1.1475562134354083;0.6945290430927431;-1.7321915504525514;-0.49832056119533125;-0.02332277739127134;1.0
1640;-0.18489107916544534;0.22295890898441117;-0.24213178910902008;-1.6660018745532148;-0.5728778537117025;1.6437084329434721;1.1572739537918635;-0.9623071363026585;1.0
2463;-0.01854709268843886;0.4182037184793774;-1.0366685442561778;0.8326084828328085;-1.1343364432599639;-0.5671676910764976;-0.6687556845011269;-0.897410569959277;1.0
1605;1.130687401134691;-0.30061856298113576;1.0505832308497207;0.8926466574085292;-0.08867445644879966;-0.8267779986720771;-0.5053335927986017;-0.041409845260324006;1.0
1178;1.2884178407118765;-1.2250369313902736;-1.5636933863778633;-1.312432184028745;-0.9525832587610751;1.5987012759679209;-0.8220965432739512;-0.009114488873075761;1.0
1984;-0.7873241079371485;1.1886345118159904;1.515944408212402;-1.2573610926791068;0.6890497901966948;0.3927273951609875;-0.6613274076055579;0.5796026556354147;1.0
2537;0.5077875336392709;0.8471409394400429;-0.42210409721302616;1.6188977575215426;-1.3855238117610553;-1.2182181638991672;-0.46428198181827335;0.1008306008510557;1.0
1530;-0.2763175305116015;-0.537071315101144;1.6446671876392154;-1.6493563700676712;1.1902707011222202;-0.2797370254603167;0.01567236853054658;-1.4072592010003275;1.0
811;0.7270731267738526;0.03436849213822598;-0.23203645311134494;0.6710338860309072;0.8952294158996984;0.1826295969648512;1.0763818639337468;-1.3872026215134556;1.0
1617;-1.6981774306768418;0.7581199533385771;-0.6620349726563333;-1.010196721078013;-0.20985177192317386;-0.3508180402029537;0.4836192091770565;0.9473915722194267;1.0
413;-1.7129776954563867;1.179269070310299;-1.6471417235529033;1.1475908675044273;-1.316564231095803;0.6960697599895069;-1.149125280142246;-0.3845729154041241;1.0
2861;-1.3184546324908262;-0.3869777920230898;0.579343573147723;-0.11297977145890138;1.397692252922513;0.9107501893818151;-1.3975342416686145;-1.4766601562672865;1.0
1804;0.16695389884144485;1.2937739156667256;1.5600885592567804;1.1863803220932236;0.7864713613982132;-1.0010957253028288;-0.6379006523650278;-0.28058733612826403;1.0
1648;-1.1048985684418526;-0.7974305889593644;-1.2669484716978798;-0.5568233117783205;-1.2370326479547733;0.021557451902796607;1.5176722637329567;1.1034046972205895;1.0
160;-1.380308058951335;0.4115986176279957;0.6303467563053551;-1.036822597441079;1.4113562819288403;-0.2866612034565554;-0.19088909520525438;-1.2659548521755346;1.0
2555;-0.41554160336657225;0.0028217418032654863;0.11442678378111149;1.667141997274404;0.43910718972904206;-0.32390184381802173;1.3766503486316675;0.21217056821510102;1.0
1058;1.6512322937027015;-0.1880360977232453;-0.9328749653480243;1.7588828693244984;-1.0228103429489608;-0.24096626540771787;0.5855849976193434;0.5072358475792694;1.0
2267;1.030795622517821;0.4653759685896233;1.6403875380248907;0.6535451325325635;0.7139479928016101;-0.28064118709598684;-0.20671455467842367;-1.206888040220897;1.0
2237;-0.44256494502407623;1.7171904553187727;0.7872833431783027;1.6216758587212463;-1.3432613792832904;-0.36530008212812254;-0.2173379134064043;1.3865694922681486;1.0
2926;-0.39961975912552844;-0.6039602841707398;0.4810178987129522;-0.5852223213395346;-0.14572916658420446;0.9226588481900776;-1.5498946601679553;0.8919115884817103;1.0
846;0.8927435543589944;-0.8239495759596908;0.5695670372341851;0.07425038777353007;-1.707293506468708;0.5366900200403721;-0.9196099794154776;1.0825464106516411;1.0
2276;-1.5318646161630705;-0.9915416871141681;-0.04939781703091989;1.3905851994668803;-1.377196938843306;0.3018861983464958;1.6822708837636628;1.3600807195447282;1.0
798;-1.133520237233863;-0.3692820367570732;-0.05073098101912938;0.7146056021443493;-1.1021799357294746;-0.7769331905518325;0.5456983803757431;0.13369132292624292;1.0
2032;0.4665907281492341;0.8023346956049197;1.5851336870787638;-0.22161450215584397;-1.6011869783946158;-1.4025512194173357;1.0084546548685172;-0.8152286428289188;1.0
286;1.3601527795179178;-0.34808656387577164;0.13881015991329493;-0.12099063708050027;1.4753112130349944;-0.48248561241267807;-0.9859915532260394;-1.533711115154274;1.0
826;0.9812630673297348;-0.11365477544909633;0.8737168084138985;-0.7810582410450602;1.5803548569892105;-1.0141790214497395;0.3798655590595934;0.3511671128383086;1.0
2721;0.1737350232750141;-0.10009953116454308;0.07145156637856848;0.5443039556277853;-0.0869692947591584;-0.048573033940802805;1.6785336761329726;-0.875579112943876;1.0
957;1.024131851357608;1.25419260235583;0.01927461927479607;-0.17280424594233632;-0.763253472487879;-1.1076863359078721;-0.41900871036623993;-1.473740644927931;1.0
319;-0.20337483093394068;1.091973297117775;-0.8348101273457289;0.021830332703858046;-0.6717004994348765;-1.3820568890088258;-1.3091331327747584;-1.0924710005880707;1.0
2949;0.06036687149364421;1.4789631984924234;-0.9153361304161786;1.1177017329753893;0.5325756277467414;-1.724231836907768;0.6886581068410947;-0.2446588100742621;1.0
814;-1.6729272236339474;0.8842083710836218;1.4137110175947982;-0.014100161190856258;0.4130381094305727;-0.23364023779562587;1.034326743497029;-0.13934323118825118;1.0
386;1.3088932364451091;-0.010437751696897852;-0.7207521517892217;-0.9959654500674723;0.7164318449961881;-0.10891229933659612;-0.9714348988126724;1.5298526210007262;1.0
1499;-1.5614486429180943;-0.6110583029961062;1.5228034403256547;-1.09682034226961;-0.2919723588963094;-0.028117342918432417;0.48925962439745035;-0.21453223353910614;1.0
1054;0.57418442654504;0.45551760910994804;-1.722108046368174;-0.695791904223381;-0.8778943348186276;-1.2598559664033342;-0.6874532572460309;-0.9086808105581847;1.0
367;-0.07365362275344055;-0.12193579741202376;0.6577683938454507;0.3839422512415545;0.924089277496881;-0.03712804776621609;-1.2694079998114962;1.7202464676315352;1.0
2767;0.37091327671875984;-0.5619143809899249;0.9103884786982758;1.4132489606054204;0.6639526520613214;0.48080973980510344;1.4021302611507866;-0.6695218562701772;1.0
1216;0.9852787496523764;-0.23540551502308432;-0.021845761274585533;0.5884878936272329;0.0015769098477764517;1.129449114932654;-0.8347961284634261;1.110559817074502;1.0
539;-0.15060619811157225;-0.7983671331099338;-0.19484794026632135;-1.6520189577039774;0.6259190205738673;-0.7774664140805608;-0.8673813493174375;1.3660865714428307;1.0
1937;0.7974658375158878;-0.5760611268432594;0.9792154847417553;-1.558816839076907;-1.2931722546500708;-0.8996905203177368;-0.5956609784650666;-1.2299243749319047;1.0
654;-0.8941051960364619;-0.46673192021366183;-0.4998526753080387;-1.1946776575015896;-1.1971148128002658;-0.9827806562725995;0.7628485990651657;1.2789183043106533;1.0
92;-0.496758931145744;0.7003006749902823;0.201106594536268;-0.2712968857730006;1.0418647954004203;0.3456878064744877;1.5908246427262813;-1.2874665531871015;1.0
1969;0.42260158708979245;0.5848592854832864;0.99604426494075;-1.3002455030903355;1.100678664012306;0.8752328656421805;-0.47188327758563414;0.2613620172107451;1.0
490;-1.0673788321836288;1.0690526113275307;0.2906942484830997;0.910886249068955;-1.5734979944909864;0.22115306494615639;-0.3584636398307688;0.10745742817689352;1.0
2663;0.9049580742274381;-1.1324669358761243;0.7698894173756096;-1.0823926982012937;-0.6007146182951002;0.3856950268835579;-0.8498603049007144;0.051759639624972646;1.0
2302;-1.3500095219017647;-0.47343560465984075;0.13920624486631372;-0.9769807959231342;1.0419045825065123;-0.10031889985912171;0.7051987109843342;-0.990603225569489;1.0
885;-0.3649742612420725;1.04662484351127;1.6007693821143971;-0.019304047221902054;1.5999841099731342;0.4581284201410853;-1.2770208301703097;1.1415761494464132;1.0
2657;0.002210684358806351;1.194155193124609;-1.111171157858158;-1.3367824431928852;-1.210403706234872;-0.03324092552056038;-1.2533979868750826;1.5164970151594221;1.0
946;-0.3220675818863443;1.640344543174705;0.8108117554484815;1.6614529542770895;-1.5069142724466347;1.1645568611792074;0.11250526377636129;-0.5813433455316833;1.0
595;-1.5046527146887423;-1.6812325163122412;-0.644940525720557;0.8333824237075702;1.364288135422436;-0.521488208782116;-1.0342984222301455;0.4989407280595142;1.0
1218;0.7360155073250568;-1.728700517206877;-1.317207787992525;-0.2344769374401275;-1.0029224737754419;-0.16584357087486595;1.334249190451368;1.1064076231696407;1.0
958;-1.059708084367928;0.8120944714897984;-1.0874736849373001;-0.43675851398322013;1.0112571430713553;-0.1718172199720671;1.1613802683490415;-0.8655091158955923;1.0
2810;0.12734930833626104;-1.1004765593645784;1.225643119475432;1.3382633309260958;-0.2697484182079815;-0.5312176062120981;1.567455560443015;1.5483335911933434;1.0
2756;-0.33414305035016084;1.0415970801766354;-1.462353602056705;0.2640102940443609;0.4263326867374774;-0.44090963292633484;1.4471382369994068;-1.4158740765239173;1.0
1231;-0.8890712295814732;-0.35764917257105633;-1.6681197351499857;0.5252961987707676;-0.5232405969262384;-0.9959257754373337;0.2720055943849523;1.1022090878149486;1.0
1879;-1.2522747208977723;1.3406997067899793;0.5865407265623335;1.2879051929630656;-0.9581022987632145;-1.6978179525426522;0.9803794592725297;-1.184861949116206;1.0
1330;-1.6651336216102022;1.0999092764989142;-1.70174348341784;-1.3682367865059561;-0.8774339411624239;-0.8597992180670853;-0.4607523968337328;-0.5777287124448627;1.0
2646;-1.5472207809536416;-1.160859011177589;1.4233233231619626;-0.3545359595570581;1.6546601195514894;1.0772473042578865;1.0989204556324148;-1.4132557846084637;1.0
2072;-0.9463176232403212;-1.547503869970448;-0.10326054033717509;0.15731041553432176;0.6222415551965408;-1.275141707560209;-1.3755147065853197;-1.4954191751588892;1.0
2503;-0.4613316893215483;1.5507320555044586;-0.799592378657189;1.7605231619247395;0.4286460227630912;1.6590328134864865;1.00011514524818;-0.31215049760818236;1.0
2400;-1.3458462311649801;-1.1315796835229537;0.029394106793996733;-1.0047964619891916;0.5155637979564175;1.134997730782319;-1.3938431724037355;1.5582877346170498;1.0
1289;-1.6962114577406506;-0.3582406741398365;-0.17810610554481818;-1.2596655882688816;0.822143343945514;1.0516062076155657;-0.9063567338362712;-0.6155757745218691;1.0
2532;1.3437153754535645;-1.2331207861636073;1.383115870126246;1.5356991134846742;-1.1897399884925661;1.1095498310706964;0.16660249768974666;0.9906930229415458;1.0
2938;-0.8731649713220467;-1.2509151250244213;1.3568341844021559;0.44616363216548216;-0.40643986312194397;1.3322981642889784;1.631980065029684;0.2555647018368827;1.0
1599;0.625846454672562;-0.360360221427967;0.4217307436720603;0.5109378628404897;0.5158678851244042;1.0208338004938895;0.10986384233368164;0.12520620346218025;1.0
436;-1.1988282506787815;-0.5166152191808181;0.848715153330661;-0.42804879130306767;-1.5311048329503492;0.2900702740649686;0.9728935094196965;0.7375991946893463;1.0
522;-1.3268273606942824;0.09001893140099207;-0.847827797447994;-1.0002221248786607;1.4067665550475552;1.294369742854225;1.5950463031979867;-0.8878781337290328;1.0
1653;-1.5125798671824258;0.21043879244522384;-1.5744166619352022;1.508530323373641;-1.5097306311706926;-0.8024583690357343;0.01409212950152018;0.7364499267335364;1.0
1687;1.410372340327108;-1.62331465436915;-0.6277398120900688;0.09954208247935718;-1.4823571021796478;-0.2752625845453366;0.6046862810650938;1.0576795886723072;1.0
194;-0.9368489866039124;-0.597453766914154;1.2941561557390788;1.300831160707218;0.8010874390145905;-1.3253342701557107;1.5635799377148918;-0.5825250525023747;1.0
1;0.4382055995488314;1.6451258475223478;-0.12929588054170527;-1.1721236342482768;0.04277077433336604;-1.0570069170470096;-1.259868892680074;-0.9140008089987877;1.0
1332;-0.3611529452784259;-1.5104857301242678;-1.3708000142576944;-0.23360481003647854;0.22295521007778493;-0.49995834282506113;1.362185970949922;-1.6138076770422354;1.0
1083;-1.2433833767961786;-1.1359173616940108;1.1296215001941965;0.48721137691869504;1.305192915131759;-0.2660509548896267;-1.1224457701120414;-0.6600682005046462;1.0
1853;-0.953040376644695;0.49396521108068114;-1.593298321463868;1.455388308532737;-0.6594688062478482;-1.1707303583334463;-1.05153110186055;1.6949254994438576;1.0
1643;-0.996618170032426;0.7058706480962987;0.6803500664718294;1.1205664693476405;1.647305188796835;0.42592635573223936;-1.212196426205869;0.7059248137298334;1.0
2778;-1.487483686310811;-0.36701461407674757;-1.6133054418956243;0.07374212809458205;0.3572878479877435;-1.3226140573714742;-1.5970596046182395;-0.12171957781750845;1.0
2323;0.10764985000159687;1.3044702357021731;0.916035104430947;1.147752586493183;-0.879792748166428;-0.24659988790688953;-0.3640694512768039;0.6322419084984874;1.0
1815;-0.2770515996850403;0.5731771294998709;1.561291305028753;-0.40175212859568366;0.7549741830543855;1.5609042284460428;-0.5601113676076995;-0.9492851889001376;1.0
1904;1.095998812596175;1.0362735660576106;-0.97755528017027;0.8854732651215597;-1.0471515260685935;1.677989296326635;-0.2443288574058333;1.1413259056173262;1.0
465;0.3759298235472354;0.02174979200424178;1.3862990406633127;0.6670140140246827;0.5885447182730745;-0.29408769347261093;-1.3679364800008647;1.3460021870860597;1.0
2874;-1.1401641439077013;-0.47249906050927165;-0.8183629411868372;-0.3003196685765596;-1.1908398177823851;0.9766148869955892;0.614259991970874;-0.4451087513184055;1.0
1831;-0.751484601618794;0.5484819390032851;0.4453316105068167;0.5363335197533752;-0.808829602515847;-1.018862115049874;-1.1983203126882136;1.6108343045804605;1.0
2278;-1.6564647597560125;-0.9972595356123797;-0.1748649713560907;-1.0953417686581253;0.6788983942710293;-1.647463104525364;0.20264809597958233;0.2697266489052473;1.0
1450;-0.1591769599638165;-1.472876088709307;0.4579048926130117;0.32556169630058457;-0.5477238768533411;-1.185467420207137;1.5508457487510587;-1.7059576500312492;1.0
1742;-1.299123125565329;-1.5875781012553274;1.4667815709950158;-0.4972991725597181;0.8774957343274266;0.6430410664513496;1.1260036763634658;0.18989886742630524;1.0
764;1.3513577017733742;-1.6782257166709402;-0.5755049013346346;0.6305463820601714;1.4348221487144572;1.4154114838755252;-1.4413656891890547;0.23184251366837555;1.0
749;0.5543520289554021;-0.11523211296584418;1.6926369396932397;-0.4238498732735778;-1.542117335529284;-0.831924764905888;-0.6874417226545778;-1.419854807064403;1.0
950;-1.4755029561666309;-1.0891887377603502;0.7565432865805969;1.4133298200997986;1.5784791791306052;-0.420554404307928;1.1689930987078552;-1.6332710859712702;1.0
1757;0.29753294722587637;-0.5153829242458584;1.0491776122969343;-1.6354774154254916;1.337210167790928;0.5771068179425238;-0.591358575853192;-0.7972898675993252;1.0
58;-1.7211844787967387;-0.6636526508201728;0.1701008712017826;1.238661760886818;1.5365464112461706;1.1553375036462692;-0.9879524337730062;-0.8857742319067038;1.0
388;-1.4727858000379694;-1.533751458496301;1.4743071851023741;0.38817004766189367;-0.9938339619696527;-0.8078215158319282;-0.9306024450699463;-0.27240807023308633;1.0
1120;-0.046599720347667004;-0.3761335965954472;0.359178302920916;-0.6355689079462251;-0.6067849939102242;1.500317670978955;1.502400464649519;0.2852973760484752;1.0
344;0.22820925145831536;-1.2588511044055597;-0.025255956113991618;0.8564331552834912;1.685748059089803;1.036645037302264;-1.6263690014996706;-0.886228378115048;1.0
1312;0.13743680012513165;-1.1220170748276685;-0.6174657548331051;0.8706817533285417;-1.2186254275150936;-0.831376085622704;-0.23222907097190085;0.8866240290559898;1.0
23;-1.2109911228826493;0.6826542115216636;-1.4783370790023063;-0.33142747119943855;-1.1518370860679847;1.6808563387782032;0.981844352387028;-0.7623808534416061;1.0
64;-0.6470673873981437;1.3134413428286782;-0.7821984528544964;0.7409600216334317;-0.7608520364416338;-1.2371128237214923;0.9767229937820093;-0.2021127249843889;1.0
577;-0.13092507622586974;1.5413173222013687;-0.44700914621016097;1.5223515212341219;-0.47465485651605255;0.932334150479465;1.1026115248972939;-1.735356665804058;1.0
145;-1.0724448874243013;0.47508645267710276;-1.3666024798165557;-1.5272412065222696;-1.2781810414619728;0.46453483036305165;-0.5414137948627955;0.6253972763584436;1.0
1189;0.35205729503634015;0.9997976359828129;1.292267506755782;-0.9549408080269389;1.1920156499179535;-0.7516707598936807;0.429060591605561;-1.5784074435163074;1.0
989;0.9494050152959602;-0.45224013177853917;0.8674036006871233;-0.3201706744463766;1.605633879038146;-1.6265978360099127;-1.5444503330022588;0.9085806079859347;1.0
1782;-1.1744004333718256;-1.677141297128176;0.33151998046987013;0.510059959758671;0.7531382923018709;0.714245727229633;-1.2282987158739045;1.0432071538900745;1.0
2869;0.6341039688550411;-0.9632974872048988;-0.6666672344849315;1.2840990210491263;1.4978051376575152;0.7566408617021388;0.9136864514927443;-0.6494606426383223;1.0
280;0.5998710410732265;0.5607063047580818;0.5191966239405225;0.27961617645932857;-1.716345073104555;0.25745863216304155;-0.3091763305531791;1.0460664213446493;1.0
1609;-0.48257935516355743;0.11683366918570866;1.3907767327541474;0.7164480434805353;0.4966080838399031;1.654991133696271;-1.3273923910444576;0.5290163289998562;1.0
1206;-1.540675279889232;-1.6100058690715882;0.014077211842500133;0.6091532701190006;1.029877508722241;-1.0071930204356774;1.3041093029853383;-0.3379070754242718;1.0
1339;1.6544796788138425;-1.2342544975037701;-0.15870760345550602;-0.5377866765304542;0.599039988472818;0.6586591063290262;-1.4947016400665585;0.6275567879205693;1.0
2601;0.8839041635294596;0.06616170146017848;-0.09482682902045722;-1.55365915847122;1.2919011797610043;0.06140238689008073;-1.6048569884402966;-1.506323318304132;1.0
125;1.0825374141983264;-0.531698509184721;-0.11683369543452733;1.710950516192811;-0.41466158440216555;-1.449335788155314;-0.08361739469470357;-1.0109795610601953;1.0
511;0.24613435274843973;-0.37879535365495925;-0.5710513607653255;0.2654888676558455;-0.9425739596428793;1.1653528325336853;-1.3256045293692817;0.3629193045154594;1.0
858;1.3204989862080199;-0.223378316457881;-1.2350636329798643;-0.5631014739489612;0.6234238006346914;0.7177000883505248;-0.4185242575252249;-1.4932782001766955;1.0
2002;-1.6357231799053504;-1.6892670792881763;-1.4685702036973782;-0.036584876306130276;-0.16367030949538286;-1.738536137656694;0.4138464654793876;-0.9620476241836048;1.0
2878;0.4689160954850781;1.1980492451190803;0.15208383614373097;0.03579014684041575;-0.7535908895799105;-0.12451488345981682;0.013665349617768455;-1.5959384139873882;1.0
2331;0.8488916310592846;0.2772784697174214;0.4565089346688351;1.4502883847087482;0.6139516274487332;0.41338401099128447;-1.1835329664457916;1.2527353851561185;1.0
1741;1.5702291967689008;0.1370433061190429;0.7047672547341483;0.5969665891805908;-1.4832295765775143;1.4289198132699723;0.28029896563947765;0.1817613088359761;1.0
1862;0.5221672825226249;-0.1809873706952779;-1.1043266166578205;-0.10776433407151514;-0.928117030450869;0.44963548306757356;-0.0034058457322976073;1.0608354414058008;1.0
1869;0.7864239335585539;-0.49433532675675235;1.2831720437492642;-0.6811794384536288;1.646890266119023;0.7441294284700963;-0.9703045088503027;0.9052671943230155;1.0
730;1.390831186668481;1.506763772225107;0.15327209100278738;0.24596129976354072;-1.4860601449823192;0.9213296533068713;0.5070921027833978;-1.2075599912434472;1.0
2263;-1.2634422295304948;-1.4838681595291447;0.4392019543436345;1.2225014133675434;-0.723759085819632;0.5058403341464166;-0.603193066683711;-0.030079360776636158;1.0
2169;-1.583064871384236;0.06833054054570685;0.6558072902975768;-0.8916971320669452;0.1822331069929957;1.203420355758542;1.1717267968821565;-0.07474325012378819;1.0
2164;0.5834363874762167;0.9177760851119156;-1.4481235255738576;0.07446986354398458;0.3927921563022284;0.16351082870291575;-1.1914456961823763;0.22263910173193197;1.0
1822;1.22520965628057;0.579486479566863;0.6343414179656791;0.651200207195599;-0.525173113507832;-1.7452980302311456;0.23204976959263526;-0.4984755649438256;1.0
2485;0.24810552101183717;-0.6509846588887903;-0.17845388745478594;0.41709464393656503;0.21896513172402315;-0.45662813520797463;0.31338017392595785;0.6679804346081818;1.0
107;0.900094025532829;-0.0273448382045402;-0.02223218561899434;-1.039773968985879;1.215515619937363;-1.5639788468318758;-1.098903668956984;0.8218803894970498;1.0
2358;0.5865630576316917;-0.715754080670256;1.645546303022745;-1.5926969672213205;-1.3159475309513828;0.01661933835414021;-0.9506149612404633;1.164821020681661;1.0
762;-0.6722558617295332;1.4782238215314478;0.3340269084042205;0.9926871789887168;1.000071282387307;0.946089771945207;1.274280849488534;-1.3576553131011877;1.0
1364;1.4327571716122334;-0.6412248830039119;1.2373710983282336;-1.4499337542186603;0.526735448959719;0.09606191625741348;0.2614053048398776;0.6714236043306274;1.0
588;-0.610627973591255;-0.12582984940649514;1.1978060757650966;-0.6562111817253136;1.5601714264561535;0.4619228078600061;0.5957123689148561;-1.5147250231584986;1.0
196;1.0682462914849549;-0.4967506248292724;0.8969360812085511;0.056495953079372836;0.6492399486158648;0.9154332829819496;0.42505808837145787;-0.5461145753701301;1.0
2100;1.0918523302709384;-1.0191450936572586;-0.37255483565123165;-0.9998524814757894;1.4870114641620846;-0.9460577836854056;-1.612377542067488;0.590650457275133;1.0
1434;0.9122107510068092;-1.4557225432146723;-0.10938536619605173;1.6131451820643596;0.9113176164414662;0.23826258512882628;-1.2825458994761756;0.6135199627667487;1.0
1631;0.2728371121565943;-0.31116700762438776;-1.7258225503788018;-1.2990210593183245;-0.9283756466404643;1.3566718890659164;0.30143033718091083;-0.47815020504793365;1.0
591;0.45153008579443143;-0.7959025432400152;1.2617641350690274;-0.7864816028465611;-0.6138415213691908;-0.4257320820506507;0.18277399490649837;-0.07833471248569332;1.0
1442;0.48570647619194657;-0.2145550847235713;-0.6997548189749191;1.1486593679658523;0.8525861639779139;-0.11325536633870122;0.3491374074294744;-1.208723161634206;1.0
1931;-1.030201681913509;-1.6298704634231336;-1.309088046455639;1.7602574807289262;-1.3574767439026019;0.2981613615226266;-1.2602149304236565;-0.17172663633017896;1.0
1946;-1.614491405652442;1.233884381827699;0.14368393695714862;0.5747706579738096;-1.4791457143308229;-0.33464359316486497;-1.5320045088247438;1.6101206462530633;1.0
2584;-0.9502318438787072;0.8028276135789038;0.3739783553117662;0.9634680231273822;-1.4249158887279239;-0.7868635127897419;0.6987393397707956;-1.17375853773669;1.0
1038;-1.381661900099684;1.281253799127538;0.40328864183515883;-0.6001640007649683;-1.6362934156481845;0.46016857972926284;1.4305976328561667;-0.6429311323571294;1.0
